"gestion";"mes";"dia";"Fecha";"estacion";"longitud";"latitud";"altura";"Precipitacion";"Temperatura_Maxima";"Temperatura_Minima";"Humedad_Relativa_Maxima";"Humedad_Relativa_Minima";"Humedad_Relativa_Media";"Velocidad_de_Viento_Maxima";"Velocidad_de_Viento_Minima";"Direccion_de_Viento_Maxima";"Direccion_de_Viento_Minima";"eTo"
2020;11;22;22/11/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.40";"16.00";"43.00";"22.00";"31.00";"12.97";"7.41";"5.00";"2.00";"5.92"
2020;11;23;23/11/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"32.00";"15.80";"51.00";"22.00";"32.00";"22.24";"11.12";"3.00";"7.00";"6.70"
2020;11;23;23/11/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"34.00";;"45.00";"16.00";"31.00";"9.30";"0.00";"12.00";"0.00";
2020;11;24;24/11/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"34.50";"12.80";"40.00";"13.00";"25.00";"22.24";"0.00";"3.00";"0.00";"7.72"
2020;11;24;24/11/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"36.00";"15.50";"57.00";"14.00";"36.00";"9.30";"0.00";"2.00";"0.00";"7.88"
2020;11;25;25/11/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"32.90";"15.20";"36.00";"18.00";"27.00";"18.53";"5.56";"4.00";"6.00";"7.04"
2020;11;25;25/11/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"35.50";"16.00";"36.00";"25.00";"31.00";"3.70";"0.00";"2.00";"0.00";"7.69"
2020;11;26;26/11/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.40";"14.10";"50.00";"21.00";"33.00";"11.12";"0.00";"8.00";"0.00";"6.19"
2020;11;26;26/11/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"16.00";"46.00";"24.00";"35.00";"0.00";"0.00";"0.00";"0.00";"6.11"
2020;11;27;27/11/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.40";"16.80";"36.00";"25.00";"29.00";"27.80";"7.41";"4.00";"15.00";"5.81"
2020;11;27;27/11/20;"Sarco";-66,175556;-17,384167;2587;"0.00";;"18.00";"44.00";"29.00";"37.00";"31.50";"3.70";"2.00";"6.00";
2020;11;28;28/11/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.10";"30.80";"12.50";"49.00";"21.00";"30.00";"18.53";"5.56";"6.00";"13.00";"6.76"
2020;11;29;29/11/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"31.30";"14.30";"45.00";"20.00";"31.00";"27.80";"5.56";"5.00";"7.00";"6.71"
2020;11;30;30/11/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.60";"17.20";"37.00";"27.00";"33.00";;;;;"6.12"
2020;11;30;30/11/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"31.10";;"42.00";"38.00";"40.00";"9.30";"0.00";"2.00";"0.00";
2020;12;1;01/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.80";"14.10";"45.00";"30.00";"37.00";"22.24";"7.41";"2.00";"2.00";"5.18"
2020;12;1;01/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.80";"16.00";"54.00";"36.00";"45.00";"9.30";"0.00";"4.00";"0.00";"5.47"
2020;12;2;02/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.10";"30.50";"11.10";"62.00";"22.00";"38.00";"29.65";"5.56";"4.00";"5.00";"6.83"
2020;12;2;02/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"33.30";"12.20";"41.00";"21.00";"31.00";"15.80";"0.00";"2.00";"0.00";"7.48"
2020;12;3;03/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.50";"13.30";"42.00";"28.00";"34.00";"27.80";"5.56";"6.00";"11.00";"6.61"
2020;12;3;03/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"34.00";"14.50";"39.00";"22.00";"31.00";"31.50";"0.00";"4.00";"0.00";"7.46"
2020;12;4;04/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.20";"30.30";"15.50";"46.00";"29.00";"39.00";"22.24";"0.00";"16.00";"0.00";"6.29"
2020;12;4;04/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"15.00";"43.00";"28.00";"36.00";"9.30";"0.00";"8.00";"0.00";"5.98"
2020;12;5;05/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.40";"24.50";"12.80";"78.00";"47.00";"60.00";"14.83";"5.56";"2.00";"12.00";"5.01"
2020;12;5;05/12/20;"Sarco";-66,175556;-17,384167;2587;"6.90";"26.00";"14.00";;;;"0.00";"0.00";"0.00";"0.00";"5.26"
2020;12;6;06/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.70";"25.70";"13.70";"69.00";"37.00";"49.00";"11.12";"5.56";"10.00";"11.00";"5.22"
2020;12;6;06/12/20;"Sarco";-66,175556;-17,384167;2587;;;;;;;"0.00";"0.00";"0.00";"0.00";
2020;12;7;07/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.20";"31.10";"13.40";"77.00";"28.00";"46.00";"9.27";"0.00";"12.00";"0.00";"6.78"
2020;12;7;07/12/20;"Sarco";-66,175556;-17,384167;2587;"1.60";"32.00";;"75.00";"31.00";"53.00";"0.00";"0.00";"0.00";"0.00";
2020;12;8;08/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"32.80";"14.00";"57.00";"20.00";"34.00";"18.53";"5.56";"1.00";"13.00";"7.19"
2020;12;8;08/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"33.00";"15.00";"67.00";"13.00";"40.00";"0.00";"0.00";"0.00";"0.00";"7.14"
2020;12;9;09/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.70";"17.00";"54.00";"32.00";"39.00";"14.83";"5.56";"14.00";"16.00";"5.60"
2020;12;9;09/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"31.00";"18.00";"48.00";"31.00";"40.00";"3.70";"0.00";"6.00";"0.00";"6.14"
2020;12;10;10/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.80";"27.70";"12.20";"68.00";"21.00";"37.00";"12.97";"0.00";"11.00";"0.00";"5.98"
2020;12;10;10/12/20;"Sarco";-66,175556;-17,384167;2587;"3.30";"29.00";"14.00";"56.00";"33.00";"45.00";"0.00";"0.00";"0.00";"0.00";"6.13"
2020;12;11;11/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"33.20";"10.20";"42.00";"13.00";"24.00";"22.24";"5.56";"12.00";"10.00";"7.63"
2020;12;11;11/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"35.00";"13.00";"62.00";"16.00";"39.00";"0.00";"0.00";"0.00";"0.00";"7.90"
2020;12;12;12/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"31.90";"11.20";"41.00";"19.00";"26.00";"27.80";"5.56";"14.00";"11.00";"7.21"
2020;12;12;12/12/20;"Sarco";-66,175556;-17,384167;2587;;;;;;;"0.00";"0.00";"0.00";"0.00";
2020;12;13;13/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.10";"31.90";"12.60";"52.00";"23.00";"32.00";"20.39";"5.56";"3.00";"4.00";"7.09"
2020;12;13;13/12/20;"Sarco";-66,175556;-17,384167;2587;"4.70";"30.00";"14.50";;;;"0.00";"0.00";"0.00";"0.00";"6.35"
2020;12;14;14/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.50";"13.20";;;;"18.53";"9.27";"14.00";"8.00";"6.37"
2020;12;14;14/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"16.00";"63.00";"30.00";"47.00";"15.80";"0.00";"6.00";"0.00";"5.86"
2020;12;15;15/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"31.80";"10.90";"57.00";"18.00";"31.00";"22.24";"7.41";"2.00";"9.00";"7.22"
2020;12;15;15/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"34.40";"13.50";;;;"0.00";"0.00";"0.00";"0.00";"7.69"
2020;12;16;16/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.60";"14.20";;;;"18.53";"0.00";"1.00";"0.00";"6.56"
2020;12;16;16/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"32.00";"15.50";"44.00";"27.00";"36.00";"3.70";"3.70";"6.00";"6.00";"6.80"
2020;12;17;17/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.10";"29.20";"11.70";"70.00";"23.00";"39.00";"25.94";"5.56";"14.00";"5.00";"6.45"
2020;12;17;17/12/20;"Sarco";-66,175556;-17,384167;2587;"12.70";"31.10";"12.00";"45.00";"33.00";"39.00";"3.70";"0.00";"10.00";"0.00";"6.93"
2020;12;18;18/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.50";"11.80";"66.00";"24.00";"38.00";"14.83";"7.41";"15.00";"12.00";"6.52"
2020;12;18;18/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";;"13.30";"62.00";"28.00";"45.00";"3.70";"0.00";"14.00";"0.00";
2020;12;19;19/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"32.90";"13.20";"39.00";"19.00";"30.00";"12.97";"0.00";"12.00";"0.00";"7.31"
2020;12;19;19/12/20;"Sarco";-66,175556;-17,384167;2587;;;;;;;"0.00";"0.00";"0.00";"0.00";
2020;12;20;20/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.40";"29.50";"16.10";"75.00";"28.00";"41.00";"12.97";"9.27";"12.00";"7.00";"6.00"
2020;12;20;20/12/20;"Sarco";-66,175556;-17,384167;2587;;;;;;;"0.00";"0.00";"0.00";"0.00";
2020;12;21;21/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.30";"26.00";"15.20";"88.00";"33.00";"56.00";"12.97";"5.56";"4.00";"5.00";"5.09"
2020;12;21;21/12/20;"Sarco";-66,175556;-17,384167;2587;"3.60";"30.00";;"86.00";"40.00";"63.00";"15.80";"0.00";"12.00";"0.00";
2020;12;22;22/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.90";"28.80";"14.40";"70.00";"29.00";"44.00";"27.80";"0.00";"6.00";"0.00";"6.03"
2020;12;22;22/12/20;"Sarco";-66,175556;-17,384167;2587;"1.00";"31.00";"12.80";"54.00";"26.00";"40.00";"3.70";"0.00";"12.00";"0.00";"6.83"
2020;12;23;23/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.10";"13.00";"48.00";"29.00";"40.00";"27.80";"5.56";"6.00";"9.00";"5.73"
2020;12;23;23/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.50";"14.00";"48.00";"34.00";"41.00";"9.30";"0.00";"4.00";"0.00";"6.00"
2020;12;24;24/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.60";"15.80";"46.00";"22.00";"35.00";"18.53";"7.41";"5.00";"12.00";"5.77"
2020;12;24;24/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"14.00";"46.00";"37.00";"42.00";"9.30";"0.00";"12.00";"0.00";"6.14"
2020;12;25;25/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.20";"15.70";"51.00";"28.00";"35.00";"18.53";"5.56";"4.00";"5.00";"5.97"
2020;12;25;25/12/20;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.50";"14.50";;;;"0.00";"0.00";"0.00";"0.00";"6.22"
2020;12;26;26/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.50";"20.00";"14.10";"88.00";"64.00";"78.00";"18.53";"7.41";"14.00";"12.00";"3.42"
2020;12;26;26/12/20;"Sarco";-66,175556;-17,384167;2587;"3.00";"26.00";"14.00";;;;"0.00";"0.00";"0.00";"0.00";"5.28"
2020;12;27;27/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"5.00";"22.90";"13.30";"91.00";"60.00";"72.00";"12.97";"7.41";"6.00";"12.00";"4.49"
2020;12;27;27/12/20;"Sarco";-66,175556;-17,384167;2587;"6.40";"24.00";"14.50";;;;"0.00";"0.00";"0.00";"0.00";"4.61"
2020;12;28;28/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"23.50";"16.30";"11.90";"99.00";"85.00";"91.00";"7.41";"5.56";"16.00";"13.00";"2.70"
2020;12;28;28/12/20;"Sarco";-66,175556;-17,384167;2587;"31.40";"17.80";"10.00";"86.00";"75.00";"81.00";"0.00";"0.00";"0.00";"0.00";"3.57"
2020;12;29;29/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;;"21.00";;"95.00";"78.00";"87.00";"5.56";"0.00";"12.00";"0.00";
2020;12;29;29/12/20;"Sarco";-66,175556;-17,384167;2587;"3.90";"21.00";"11.10";"89.00";"78.00";"84.00";"0.00";"0.00";"0.00";"0.00";"4.30"
2020;12;30;30/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"10.20";"28.80";"12.60";"82.00";"33.00";"52.00";"33.36";"0.00";"7.00";"0.00";"6.25"
2020;12;30;30/12/20;"Sarco";-66,175556;-17,384167;2587;"4.40";"31.70";"10.00";"77.00";"42.00";"60.00";"31.50";"0.00";"7.00";"0.00";"7.26"
2020;12;31;31/12/20;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.50";"21.60";"12.80";"87.00";"60.00";"70.00";"14.83";"0.00";"12.00";"0.00";"4.19"
2020;12;31;31/12/20;"Sarco";-66,175556;-17,384167;2587;"8.30";"20.50";"11.00";"79.00";"63.00";"71.00";"0.00";"0.00";"0.00";"0.00";"4.17"
2021;1;1;01/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"16.40";"26.50";"12.00";"95.00";"31.00";"58.00";"22.24";"0.00";"4.00";"0.00";"5.69"
2021;1;1;01/01/21;"Sarco";-66,175556;-17,384167;2587;"7.20";"29.50";"14.50";;;;;;;;"6.22"
2021;1;2;02/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.90";"12.70";"64.00";"35.00";"48.00";"16.68";"0.00";"14.00";"0.00";"5.16"
2021;1;2;02/01/21;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.50";"12.00";;;;;;;;"6.77"
2021;1;3;03/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.10";"29.50";"13.00";"66.00";"23.00";"41.00";"9.27";"0.00";"11.00";"0.00";"6.40"
2021;1;3;03/01/21;"Sarco";-66,175556;-17,384167;2587;"0.20";"29.00";"13.50";;;;;;;;"6.20"
2021;1;4;04/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.70";"27.50";"12.80";"69.00";"34.00";"47.00";"25.94";"5.56";"6.00";"8.00";"5.87"
2021;1;4;04/01/21;"Sarco";-66,175556;-17,384167;2587;"2.40";"28.00";"14.00";"66.00";"31.00";"49.00";"15.80";"0.00";"14.00";"0.00";"5.85"
2021;1;5;05/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.40";"22.60";"14.30";"78.00";"45.00";"59.00";"14.83";"5.56";"4.00";"7.00";"4.21"
2021;1;5;05/01/21;"Sarco";-66,175556;-17,384167;2587;"5.30";"29.00";"13.00";"87.00";"49.00";"68.00";"0.00";"0.00";"0.00";"0.00";"6.25"
2021;1;6;06/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.40";"21.20";"14.20";"94.00";"64.00";"80.00";"11.12";"0.00";"12.00";"0.00";"3.78"
2021;1;6;06/01/21;"Sarco";-66,175556;-17,384167;2587;"0.10";"22.00";"11.00";"84.00";"55.00";"70.00";"15.80";"0.00";"2.00";"0.00";"4.58"
2021;1;7;07/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.60";"23.80";"12.60";"88.00";"49.00";"63.00";"7.41";"0.00";"8.00";"0.00";"4.85"
2021;1;7;07/01/21;"Sarco";-66,175556;-17,384167;2587;"3.00";"24.00";"13.00";"81.00";"48.00";"65.00";"0.00";"0.00";"0.00";"0.00";"4.85"
2021;1;8;08/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;;"26.00";;"49.00";"41.00";"46.00";"12.97";"5.56";"12.00";"5.00";
2021;1;8;08/01/21;"Sarco";-66,175556;-17,384167;2587;"0.10";"25.50";"15.00";"61.00";"50.00";"56.00";"0.00";"0.00";"0.00";"0.00";"4.96"
2021;1;9;09/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.90";"24.80";"11.30";"91.00";"39.00";"57.00";"9.27";"5.56";"12.00";"13.00";"5.30"
2021;1;9;09/01/21;"Sarco";-66,175556;-17,384167;2587;"2.70";"29.80";"10.50";;;;;;;;"6.71"
2021;1;10;10/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.70";"12.20";"78.00";"27.00";"44.00";"11.12";"5.56";"11.00";"9.00";"6.25"
2021;1;10;10/01/21;"Sarco";-66,175556;-17,384167;2587;"0.00";;"11.70";;;;;;;;
2021;1;11;11/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.80";"14.90";"53.00";"32.00";"39.00";"11.12";"5.56";"14.00";"3.00";"5.36"
2021;1;11;11/01/21;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.00";;"53.00";"33.00";"43.00";"9.30";"0.00";"9.00";"0.00";
2021;1;12;12/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;;"26.10";;"54.00";"35.00";"45.00";"9.27";"5.56";"14.00";"9.00";
2021;1;12;12/01/21;"Sarco";-66,175556;-17,384167;2587;"0.10";"27.80";"15.00";"67.00";"33.00";"50.00";"3.70";"0.00";"4.00";"0.00";"5.64"
2021;1;13;13/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"18.50";"20.60";"12.20";"99.00";"55.00";"77.00";"5.56";"0.00";"12.00";"0.00";"3.98"
2021;1;13;13/01/21;"Sarco";-66,175556;-17,384167;2587;"19.00";"23.50";"11.10";"85.00";"49.00";"67.00";"9.30";"0.00";"12.00";"0.00";"4.97"
2021;1;14;14/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"23.10";"22.20";"13.30";"94.00";"53.00";"73.00";"7.41";"0.00";"9.00";"0.00";"4.26"
2021;1;14;14/01/21;"Sarco";-66,175556;-17,384167;2587;"15.60";"24.00";"12.20";"79.00";"53.00";"66.00";"0.00";"0.00";"0.00";"0.00";"4.95"
2021;1;15;15/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.60";"27.30";"14.10";"95.00";"37.00";"60.00";"5.56";"0.00";"14.00";"0.00";"5.62"
2021;1;15;15/01/21;"Sarco";-66,175556;-17,384167;2587;"5.30";;"14.00";"81.00";"38.00";"60.00";"0.00";"0.00";"0.00";"0.00";
2021;1;16;16/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.60";"15.30";"80.00";"42.00";"62.00";"9.27";"0.00";"1.00";"0.00";"4.93"
2021;1;17;17/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.50";"19.20";"15.50";"99.00";"82.00";"92.00";"27.80";"0.00";"15.00";"0.00";"2.71"
2021;1;18;18/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"18.40";"18.20";"11.10";"96.00";"65.00";"85.00";"9.27";"0.00";"12.00";"0.00";"3.47"
2021;1;18;18/01/21;"Sarco";-66,175556;-17,384167;2587;"40.40";"26.00";;"77.00";"64.00";"71.00";"0.00";"0.00";"0.00";"0.00";
2021;1;19;19/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.70";"22.70";"12.20";"80.00";"43.00";"57.00";"5.56";"0.00";"11.00";"0.00";"4.58"
2021;1;19;19/01/21;"Sarco";-66,175556;-17,384167;2587;"1.20";"25.50";"11.00";"72.00";"51.00";"62.00";"0.00";"0.00";"0.00";"0.00";"5.50"
2021;1;20;20/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"23.40";"14.50";"65.00";"45.00";"52.00";"9.27";"7.41";"16.00";"15.00";"4.39"
2021;1;20;20/01/21;"Sarco";-66,175556;-17,384167;2587;"0.00";"23.00";"15.00";"65.00";"47.00";"56.00";"0.00";"0.00";"0.00";"0.00";"4.17"
2021;1;21;21/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.10";"22.40";"11.90";"91.00";"51.00";"68.00";"11.12";"5.56";"16.00";"13.00";"4.53"
2021;1;21;21/01/21;"Sarco";-66,175556;-17,384167;2587;"5.00";"26.00";"11.50";"81.00";"44.00";"63.00";"0.00";"0.00";"0.00";"0.00";"5.57"
2021;1;22;22/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"19.00";"13.00";"81.00";"63.00";"71.00";"18.53";"7.41";"12.00";"14.00";"3.31"
2021;1;22;22/01/21;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.50";"11.50";;;;;;;;"5.16"
2021;1;23;23/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.60";"21.20";"12.60";"88.00";"57.00";"76.00";"9.27";"0.00";"12.00";"0.00";"4.07"
2021;1;23;23/01/21;"Sarco";-66,175556;-17,384167;2587;"0.90";"26.70";"12.00";"72.00";"47.00";"60.00";"3.70";"0.00";"14.00";"0.00";"5.69"
2021;1;24;24/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.20";"22.40";"12.70";"74.00";"45.00";"58.00";"5.56";"0.00";"8.00";"0.00";"4.40"
2021;1;24;24/01/21;"Sarco";-66,175556;-17,384167;2587;"0.30";;"10.00";;;;;;;;
2021;1;25;25/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.20";"25.00";"11.80";"89.00";"40.00";"60.00";"14.83";"0.00";"2.00";"0.00";"5.25"
2021;1;25;25/01/21;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.80";;"72.00";"43.00";"58.00";"31.50";"0.00";"15.00";"0.00";
2021;1;26;26/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.10";"27.90";"13.20";"92.00";"37.00";"60.00";"9.27";"5.56";"11.00";"8.00";"5.86"
2021;1;26;26/01/21;"Sarco";-66,175556;-17,384167;2587;"2.70";"30.00";"12.20";"80.00";"25.00";"53.00";"9.30";"0.00";"12.00";"0.00";"6.54"
2021;1;27;27/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.50";"27.90";"11.80";"78.00";"24.00";"42.00";"11.12";"5.56";"15.00";"14.00";"6.02"
2021;1;27;27/01/21;"Sarco";-66,175556;-17,384167;2587;"0.40";"32.00";"13.00";;;;"3.70";"0.00";"10.00";"0.00";"6.99"
2021;1;28;28/01/21;"Sarco";-66,175556;-17,384167;2587;"3.60";"29.00";"12.00";"74.00";"31.00";"53.00";"15.80";"0.00";"6.00";"0.00";"6.28"
2021;1;29;29/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;;"24.80";;"43.00";"35.00";"39.00";"5.56";"0.00";"15.00";"0.00";
2021;1;29;29/01/21;"Sarco";-66,175556;-17,384167;2587;"0.50";;"13.50";"72.00";"36.00";"54.00";"15.80";"9.30";"14.00";"2.00";
2021;1;31;31/01/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;;"28.60";;;;;;;;;
2021;2;1;01/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.60";"12.00";"73.00";"36.00";"51.00";"14.83";"0.00";"16.00";"0.00";"5.88"
2021;2;1;01/02/21;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";;"56.00";"32.00";"44.00";"9.30";"0.00";"15.00";"0.00";
2021;2;2;02/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;;"26.70";;"51.00";"36.00";"42.00";"9.27";"7.41";"5.00";"10.00";
2021;2;2;02/02/21;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.50";"14.40";"53.00";"34.00";"44.00";"9.30";"9.30";"12.00";"12.00";"6.11"
2021;2;3;03/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"11.60";"22.00";"12.80";"97.00";"50.00";"66.00";"9.27";"0.00";"9.00";"0.00";"4.22"
2021;2;3;03/02/21;"Sarco";-66,175556;-17,384167;2587;"12.50";"24.40";"12.20";"83.00";"46.00";"65.00";"0.00";"0.00";"0.00";"0.00";"4.98"
2021;2;4;04/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;;"21.70";;"90.00";"51.00";"70.00";"9.27";"7.41";"11.00";"11.00";
2021;2;4;04/02/21;"Sarco";-66,175556;-17,384167;2587;"4.00";"25.50";"12.80";"87.00";"52.00";"70.00";"0.00";"0.00";"0.00";"0.00";"5.20"
2021;2;5;05/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.10";"27.50";"12.90";"88.00";"40.00";"59.00";"20.39";"0.00";"5.00";"0.00";"5.72"
2021;2;5;05/02/21;"Sarco";-66,175556;-17,384167;2587;"1.80";"32.20";"12.20";"78.00";"30.00";"54.00";"9.30";"0.00";"12.00";"0.00";"7.05"
2021;2;6;06/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.30";"15.30";"74.00";"35.00";"49.00";"11.12";"0.00";"6.00";"0.00";"5.62"
2021;2;7;07/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.30";"13.60";"74.00";"29.00";"46.00";"11.12";"0.00";"7.00";"0.00";"5.84"
2021;2;8;08/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.40";"16.50";"82.00";"45.00";"60.00";"7.41";"5.56";"2.00";"1.00";"4.22"
2021;2;8;08/02/21;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.20";;"65.00";"44.00";"55.00";"40.80";"9.30";"4.00";"4.00";
2021;2;9;09/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.10";"29.30";"15.30";"66.00";"35.00";"45.00";"18.53";"0.00";"5.00";"0.00";"5.88"
2021;2;9;09/02/21;"Sarco";-66,175556;-17,384167;2587;"10.80";"32.20";"13.30";"62.00";"35.00";"49.00";"15.80";"3.70";"8.00";"16.00";"6.91"
2021;2;10;10/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.30";"26.10";"12.50";"89.00";"38.00";"55.00";"14.83";"0.00";"5.00";"0.00";"5.35"
2021;2;10;10/02/21;"Sarco";-66,175556;-17,384167;2587;"2.00";"28.90";"12.20";"76.00";"42.00";"59.00";"3.70";"3.70";"14.00";"14.00";"6.13"
2021;2;11;11/02/21;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"11.30";"24.70";"12.50";"96.00";"40.00";"65.00";"14.83";"5.56";"4.00";"12.00";"4.97"
