"gestion";"mes";"dia";"Fecha";"estacion";"longitud";"latitud";"altura";"Precipitacion";"Temperatura_Maxima";"Temperatura_Minima";"Humedad_Relativa_Maxima";"Humedad_Relativa_Minima";"Humedad_Relativa_Media";"Velocidad_de_Viento_Maxima";"Velocidad_de_Viento_Minima";"Direccion_de_Viento_Maxima";"Direccion_de_Viento_Minima";"eTo"
2000;1;6;06/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.70";"22.40";"11.00";"90.00";"52.00";"69.00";"9.30";"0.00";"12.00";"0.00";"4.69"
2000;1;6;06/01/00;"Sarco";-66,175556;-17,384167;2587;"2.80";"23.00";"11.00";;;;;;;;"4.86"
2000;1;7;07/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.20";"24.80";"12.80";"85.00";"36.00";"56.00";"7.40";"0.00";"8.00";"0.00";"5.11"
2000;1;7;07/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"11.00";;;;;;;;"5.66"
2000;1;8;08/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.70";"12.00";"36.00";"30.00";"33.00";"18.50";"0.00";"6.00";"0.00";"5.73"
2000;1;8;08/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.00";"14.00";;;;;;;;"5.56"
2000;1;9;09/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.50";"24.80";"13.50";"72.00";"38.00";"55.00";"11.10";"9.30";"6.00";"6.00";"5.00"
2000;1;9;09/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.00";"14.00";;;;;;;;"4.98"
2000;1;10;10/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"4.70";"23.80";"13.60";"73.00";"46.00";"55.00";"9.30";"0.00";"12.00";"0.00";"4.69"
2000;1;10;10/01/00;"Sarco";-66,175556;-17,384167;2587;"7.50";"23.00";"15.00";;;;;;;;"4.19"
2000;1;11;11/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.50";"24.00";"12.00";"78.00";"40.00";"53.00";"18.50";"0.00";"8.00";"0.00";"4.99"
2000;1;11;11/01/00;"Sarco";-66,175556;-17,384167;2587;"1.00";"25.00";"13.00";;;;;;;;"5.13"
2000;1;12;12/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.10";"27.80";"11.80";"83.00";"30.00";"50.00";"9.30";"0.00";"16.00";"0.00";"6.05"
2000;1;12;12/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"13.00";;;;;;;;"5.96"
2000;1;13;13/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.50";"13.10";"62.00";"29.00";"41.00";"18.50";"0.00";"6.00";"0.00";"6.36"
2000;1;13;13/01/00;"Sarco";-66,175556;-17,384167;2587;"0.10";"30.00";"14.00";;;;;;;;"6.39"
2000;1;14;14/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"11.20";"26.90";"13.40";"62.00";"35.00";"46.00";"18.50";"0.00";"14.00";"0.00";"5.60"
2000;1;14;14/01/00;"Sarco";-66,175556;-17,384167;2587;"6.50";"28.00";"15.00";;;;;;;;"5.69"
2000;1;15;15/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.30";"22.80";"12.20";"90.00";"47.00";"66.00";"9.30";"0.00";"14.00";"0.00";"4.61"
2000;1;15;15/01/00;"Sarco";-66,175556;-17,384167;2587;"2.20";"24.00";"13.00";;;;;;;;"4.83"
2000;1;16;16/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.20";"22.50";"13.60";"82.00";"54.00";"64.00";"7.40";"0.00";"16.00";"0.00";"4.29"
2000;1;16;16/01/00;"Sarco";-66,175556;-17,384167;2587;"0.20";"21.00";"13.00";;;;;;;;"3.95"
2000;1;17;17/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.60";"10.20";"60.00";"38.00";"46.00";"18.50";"0.00";"14.00";"0.00";"5.88"
2000;1;17;17/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"11.00";;;;;;;;"6.16"
2000;1;18;18/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.50";"24.40";"13.00";"81.00";"44.00";"57.00";"14.80";"0.00";"16.00";"0.00";"4.94"
2000;1;18;18/01/00;"Sarco";-66,175556;-17,384167;2587;"3.70";"24.00";"14.00";;;;;;;;"4.66"
2000;1;19;19/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"5.10";"18.20";"12.60";"90.00";"65.00";"79.00";"0.00";"0.00";"0.00";"0.00";"3.15"
2000;1;19;19/01/00;"Sarco";-66,175556;-17,384167;2587;"2.20";"20.00";"13.00";;;;;;;;"3.63"
2000;1;20;20/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.80";"11.00";"85.00";"40.00";"56.00";"11.10";"0.00";"14.00";"0.00";"5.84"
2000;1;20;20/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"11.00";;;;;;;;"5.62"
2000;1;21;21/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.00";"11.40";"78.00";"32.00";"48.00";"14.80";"0.00";"12.00";"0.00";"6.64"
2000;1;21;21/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"12.00";;;;;;;;"6.58"
2000;1;22;22/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.20";"28.00";"13.80";"99.00";"37.00";"61.00";"27.80";"0.00";"12.00";"0.00";"5.83"
2000;1;22;22/01/00;"Sarco";-66,175556;-17,384167;2587;"0.70";"29.00";"15.00";;;;;;;;"5.95"
2000;1;23;23/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.90";"13.00";"81.00";"41.00";"57.00";"9.30";"0.00";"12.00";"0.00";"5.62"
2000;1;23;23/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"14.00";;;;;;;;"6.08"
2000;1;24;24/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.00";"14.80";"68.00";"39.00";"49.00";"9.30";"0.00";"14.00";"0.00";"5.39"
2000;1;24;24/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"15.00";;;;;;;;"5.65"
2000;1;25;25/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"11.50";"23.20";"14.50";"52.00";"8.30";"36.00";"9.30";"0.00";"14.00";"0.00";"4.31"
2000;1;25;25/01/00;"Sarco";-66,175556;-17,384167;2587;"20.00";"24.00";"15.00";;;;;;;;"4.46"
2000;1;26;26/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.80";"21.60";"11.80";"94.00";"54.00";"75.00";"0.00";"0.00";"0.00";"0.00";"4.30"
2000;1;26;26/01/00;"Sarco";-66,175556;-17,384167;2587;"4.50";"21.00";"12.00";;;;;;;;"4.10"
2000;1;27;27/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"9.20";"26.00";"12.40";"83.00";"42.00";"65.00";"9.30";"0.00";"14.00";"0.00";"5.43"
2000;1;27;27/01/00;"Sarco";-66,175556;-17,384167;2587;"3.90";"28.00";"12.50";;;;;;;;"5.96"
2000;1;28;28/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"4.60";"26.10";"12.40";"88.00";"47.00";"62.00";"18.50";"0.00";"6.00";"0.00";"5.45"
2000;1;28;28/01/00;"Sarco";-66,175556;-17,384167;2587;"5.60";"27.00";"13.00";;;;;;;;"5.62"
2000;1;29;29/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.30";"12.80";"93.00";"50.00";"68.00";"14.80";"0.00";"12.00";"0.00";"4.89"
2000;1;29;29/01/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.00";"14.00";;;;;;;;"4.62"
2000;1;30;30/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.10";"22.50";"14.00";"87.00";"54.00";"67.00";"11.10";"0.00";"12.00";"0.00";"4.17"
2000;1;30;30/01/00;"Sarco";-66,175556;-17,384167;2587;"2.00";"24.00";"14.00";;;;;;;;"4.61"
2000;1;31;31/01/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"18.00";"22.50";"12.60";"87.00";"86.00";"86.00";"0.00";"0.00";"0.00";"0.00";"4.41"
2000;1;31;31/01/00;"Sarco";-66,175556;-17,384167;2587;"16.50";"21.00";"15.00";;;;;;;;"3.47"
2000;2;1;01/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.40";"12.00";"90.00";"61.00";"71.00";"9.30";"0.00";"10.00";"0.00";"5.02"
2000;2;1;01/02/00;"Sarco";-66,175556;-17,384167;2587;"0.20";"24.00";"12.50";;;;;;;;"4.84"
2000;2;2;02/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.00";"10.40";"86.00";"38.00";"58.00";"9.30";"0.00";"8.00";"0.00";"6.13"
2000;2;2;02/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"11.00";;;;;;;;"6.08"
2000;2;3;03/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"12.40";"24.40";"12.00";"82.00";"55.00";"69.00";"11.10";"0.00";"6.00";"0.00";"5.00"
2000;2;3;03/02/00;"Sarco";-66,175556;-17,384167;2587;"7.00";"24.00";"13.00";;;;;;;;"4.75"
2000;2;4;04/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.20";"12.40";"92.00";"42.00";"61.00";"0.00";"0.00";"0.00";"0.00";"5.43"
2000;2;4;04/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.00";"13.00";;;;;;;;"5.57"
2000;2;5;05/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.90";"11.00";"82.00";"40.00";"58.00";"9.30";"0.00";"10.00";"0.00";"5.77"
2000;2;5;05/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.00";"13.00";;;;;;;;"5.57"
2000;2;6;06/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"4.40";"22.20";"11.20";"94.00";"82.00";"87.00";"18.50";"0.00";"14.00";"0.00";"4.50"
2000;2;6;06/02/00;"Sarco";-66,175556;-17,384167;2587;"7.40";"22.00";"13.00";;;;;;;;"4.16"
2000;2;7;07/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"23.20";"12.20";"89.00";"63.00";"75.00";"9.30";"0.00";"14.00";"0.00";"4.62"
2000;2;7;07/02/00;"Sarco";-66,175556;-17,384167;2587;"1.90";"23.00";"13.00";;;;;;;;"4.44"
2000;2;8;08/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"5.60";"27.90";"12.60";"84.00";"39.00";"57.00";"27.80";"0.00";"6.00";"0.00";"5.83"
2000;2;8;08/02/00;"Sarco";-66,175556;-17,384167;2587;"8.00";"27.00";"14.00";;;;;;;;"5.41"
2000;2;9;09/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"27.30";"21.90";"10.60";"92.00";"65.00";"75.00";"11.10";"0.00";"2.00";"0.00";"4.48"
2000;2;9;09/02/00;"Sarco";-66,175556;-17,384167;2587;"25.60";"23.00";"13.00";;;;;;;;"4.43"
2000;2;10;10/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.50";"10.90";"91.00";"43.00";"63.00";"0.00";"0.00";"0.00";"0.00";"5.37"
2000;2;10;10/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"12.00";;;;;;;;"5.38"
2000;2;11;11/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.40";"11.60";"70.00";"36.00";"51.00";"0.00";"0.00";"0.00";"0.00";"6.04"
2000;2;11;11/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"12.00";;;;;;;;"6.16"
2000;2;12;12/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.50";"11.20";"87.00";"32.00";"51.00";"0.00";"0.00";"0.00";"0.00";"6.35"
2000;2;12;12/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"13.00";;;;;;;;"6.31"
2000;2;13;13/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.80";"26.70";"11.40";"82.00";"43.00";"64.00";"37.10";"0.00";"4.00";"0.00";"5.60"
2000;2;13;13/02/00;"Sarco";-66,175556;-17,384167;2587;"0.30";"27.00";"12.00";;;;;;;;"5.61"
2000;2;14;14/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.80";"12.40";"82.00";"53.00";"63.00";"37.10";"0.00";"6.00";"0.00";"4.97"
2000;2;14;14/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.50";"13.00";;;;;;;;"4.81"
2000;2;15;15/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.40";"12.80";"66.00";"50.00";"56.00";"18.50";"0.00";"6.00";"0.00";"4.80"
2000;2;15;15/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"23.00";"13.50";;;;;;;;"4.30"
2000;2;16;16/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"22.40";"12.80";"73.00";"50.00";"59.00";"0.00";"0.00";"0.00";"0.00";"4.24"
2000;2;16;16/02/00;"Sarco";-66,175556;-17,384167;2587;"0.10";"21.00";"14.00";;;;;;;;"3.61"
2000;2;17;17/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.00";"12.00";"81.00";"49.00";"61.00";"0.00";"0.00";"0.00";"0.00";"4.78"
2000;2;17;17/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"20.00";"13.00";;;;;;;;"3.50"
2000;2;18;18/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.40";"12.30";"80.00";"41.00";"58.00";"29.70";"0.00";"6.00";"0.00";"5.63"
2000;2;18;18/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.00";"13.00";;;;;;;;"5.44"
2000;2;19;19/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.20";"12.80";"63.00";"34.00";"45.00";"18.50";"0.00";"6.00";"0.00";"5.51"
2000;2;19;19/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.00";"14.00";;;;;;;;"5.30"
2000;2;20;20/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.40";"22.60";"12.40";"75.00";"59.00";"66.00";"37.10";"0.00";"2.00";"0.00";"4.32"
2000;2;20;20/02/00;"Sarco";-66,175556;-17,384167;2587;"0.10";"24.00";"15.00";;;;;;;;"4.29"
2000;2;21;21/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.60";"11.80";"68.00";"41.00";"52.00";"14.80";"7.40";"14.00";"12.00";"5.18"
2000;2;21;21/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"13.50";;;;;;;;"5.08"
2000;2;22;22/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.40";"13.00";"72.00";"48.00";"57.00";"9.30";"0.00";"6.00";"0.00";"4.97"
2000;2;22;22/02/00;"Sarco";-66,175556;-17,384167;2587;"0.10";"25.00";"14.00";;;;;;;;"4.72"
2000;2;23;23/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"10.30";"22.80";"11.80";"90.00";"55.00";"68.00";"9.30";"0.00";"2.00";"0.00";"4.43"
2000;2;23;23/02/00;"Sarco";-66,175556;-17,384167;2587;"6.30";"24.00";"13.00";;;;;;;;"4.58"
2000;2;24;24/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.50";"12.20";"89.00";"46.00";"61.00";"9.30";"0.00";"14.00";"0.00";"4.81"
2000;2;24;24/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"13.00";;;;;;;;"5.11"
2000;2;25;25/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.90";"26.40";"10.40";"74.00";"40.00";"53.00";"0.00";"0.00";"0.00";"0.00";"5.48"
2000;2;25;25/02/00;"Sarco";-66,175556;-17,384167;2587;"1.30";"26.00";"12.00";;;;;;;;"5.21"
2000;2;26;26/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.80";"14.00";"75.00";"35.00";"52.00";"11.10";"0.00";"12.00";"0.00";"5.43"
2000;2;26;26/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"14.00";;;;;;;;"5.75"
2000;2;27;27/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.60";"11.50";"74.00";"35.00";"50.00";"18.50";"0.00";"10.00";"0.00";"6.15"
2000;2;27;27/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"13.00";;;;;;;;"6.11"
2000;2;28;28/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.90";"26.00";"12.80";"84.00";"51.00";"66.00";"14.80";"0.00";"10.00";"0.00";"5.08"
2000;2;28;28/02/00;"Sarco";-66,175556;-17,384167;2587;"1.00";"26.00";"13.00";;;;;;;;"5.05"
2000;2;29;29/02/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"21.50";"13.00";"89.00";"51.00";"67.00";"0.00";"0.00";"0.00";"0.00";"3.83"
2000;2;29;29/02/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"22.00";"14.00";;;;;;;;"3.79"
2000;3;1;01/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.00";"12.00";"84.00";"39.00";"55.00";"0.00";"0.00";"0.00";"0.00";"5.92"
2000;3;1;01/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"13.00";;;;;;;;"5.82"
2000;3;2;02/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.20";"14.40";"73.00";"35.00";"48.00";"18.50";"0.00";"2.00";"0.00";"5.96"
2000;3;2;02/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"31.00";"15.00";;;;;;;;"6.10"
2000;3;3;03/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.10";"15.00";"72.00";"35.00";"47.00";"11.10";"0.00";"10.00";"0.00";"5.84"
2000;3;3;03/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"32.00";"16.00";;;;;;;;"6.23"
2000;3;4;04/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.00";"16.60";"70.00";"45.00";"55.00";"0.00";"0.00";"0.00";"0.00";"4.45"
2000;3;4;04/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"32.00";"17.00";;;;;;;;"6.09"
2000;3;5;05/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.20";"13.80";"81.00";"31.00";"54.00";"0.00";"0.00";"0.00";"0.00";"5.45"
2000;3;5;05/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"15.00";;;;;;;;"5.25"
2000;3;6;06/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"4.00";"17.40";"13.30";"83.00";"68.00";"75.00";"9.30";"0.00";"4.00";"0.00";"2.48"
2000;3;6;06/03/00;"Sarco";-66,175556;-17,384167;2587;"4.70";"18.00";"15.00";;;;;;;;"2.19"
2000;3;7;07/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"6.40";"22.00";"12.30";"89.00";"66.00";"80.00";"11.10";"0.00";"2.00";"0.00";"4.01"
2000;3;7;07/03/00;"Sarco";-66,175556;-17,384167;2587;"9.50";"22.00";"13.00";;;;;;;;"3.90"
2000;3;8;08/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.90";"22.80";"12.40";"94.00";"65.00";"77.00";"18.50";"0.00";"14.00";"0.00";"4.19"
2000;3;8;08/03/00;"Sarco";-66,175556;-17,384167;2587;"13.00";"23.50";"12.50";;;;;;;;"4.36"
2000;3;9;09/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.70";"20.90";"12.20";"92.00";"75.00";"85.00";"27.80";"0.00";"6.00";"0.00";"3.71"
2000;3;9;09/03/00;"Sarco";-66,175556;-17,384167;2587;"0.90";"21.00";"13.00";;;;;;;;"3.60"
2000;3;10;10/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"16.60";"25.50";"12.50";"93.00";"48.00";"65.00";"9.30";"0.00";"6.00";"0.00";"4.84"
2000;3;10;10/03/00;"Sarco";-66,175556;-17,384167;2587;"21.00";"25.00";"13.00";;;;;;;;"4.65"
2000;3;11;11/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"8.20";"23.00";"11.50";"83.00";"56.00";"72.00";"5.60";"0.00";"14.00";"0.00";"4.32"
2000;3;11;11/03/00;"Sarco";-66,175556;-17,384167;2587;"40.70";"23.00";"12.00";;;;;;;;"4.25"
2000;3;12;12/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.50";"11.00";"90.00";"45.00";"60.00";"9.30";"0.00";"16.00";"0.00";"4.73"
2000;3;12;12/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.00";"12.00";;;;;;;;"4.49"
2000;3;13;13/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.20";"12.00";"92.00";"41.00";"62.00";"0.00";"0.00";"0.00";"0.00";"5.02"
2000;3;13;13/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"12.00";;;;;;;;"4.97"
2000;3;14;14/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"21.50";"11.60";"86.00";"49.00";"61.00";"9.30";"0.00";"12.00";"0.00";"3.89"
2000;3;14;14/03/00;"Sarco";-66,175556;-17,384167;2587;"2.80";"22.00";"13.00";;;;;;;;"3.81"
2000;3;15;15/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.70";"12.60";"84.00";"43.00";"61.00";"14.80";"0.00";"12.00";"0.00";"4.79"
2000;3;15;15/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"13.00";;;;;;;;"4.82"
2000;3;16;16/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.40";"10.30";"85.00";"41.00";"57.00";"0.00";"0.00";"0.00";"0.00";"5.87"
2000;3;16;16/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"31.00";"11.00";;;;;;;;"6.19"
2000;3;17;17/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.30";"26.50";"14.00";"81.00";"44.00";"60.00";"18.50";"0.00";"6.00";"0.00";"4.78"
2000;3;17;17/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"15.00";;;;;;;;"5.55"
2000;3;18;18/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.70";"19.60";"14.00";"90.00";"68.00";"77.00";"14.80";"0.00";"14.00";"0.00";"2.90"
2000;3;18;18/03/00;"Sarco";-66,175556;-17,384167;2587;"2.00";"27.00";"14.00";;;;;;;;"4.89"
2000;3;19;19/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.30";"25.50";"11.50";"94.00";"48.00";"64.00";"0.00";"0.00";"0.00";"0.00";"4.79"
2000;3;19;19/03/00;"Sarco";-66,175556;-17,384167;2587;"0.30";"26.00";"13.00";;;;;;;;"4.74"
2000;3;20;20/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.20";"14.20";"90.00";"42.00";"58.00";"0.00";"0.00";"0.00";"0.00";"4.88"
2000;3;20;20/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"12.50";;;;;;;;"5.26"
2000;3;21;21/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.30";"28.00";"12.50";"75.00";"44.00";"60.00";"7.40";"0.00";"6.00";"0.00";"5.24"
2000;3;21;21/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"13.00";;;;;;;;"5.43"
2000;3;22;22/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.30";"22.00";"13.00";"75.00";"48.00";"62.00";"14.80";"0.00";"14.00";"0.00";"3.69"
2000;3;22;22/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"23.00";"15.00";;;;;;;;"3.63"
2000;3;23;23/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.30";"10.40";"85.00";"39.00";"63.00";"0.00";"0.00";"0.00";"0.00";"5.23"
2000;3;23;23/03/00;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"13.00";;;;;;;;"5.15"
2000;3;24;24/03/00;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.60";"28.50";"9.10";"87.00";"37.00";"54.00";"13.00";"0.00";"4.00";"0.00";"5.57"
2000;3;24;24/03/00;"Sarco";-66,175556;-17,384167;2587;"2.30";"28.00";"11.00";;;;;;;;"5.32"
