"gestion";"mes";"dia";"Fecha";"estacion";"longitud";"latitud";"altura";"Precipitacion";"Temperatura_Maxima";"Temperatura_Minima";"Humedad_Relativa_Maxima";"Humedad_Relativa_Minima";"Humedad_Relativa_Media";"Velocidad_de_Viento_Maxima";"Velocidad_de_Viento_Minima";"Direccion_de_Viento_Maxima";"Direccion_de_Viento_Minima";"eTo"
2015;2;12;12/02/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"14.00";"83.00";"18.00";"49.00";"9.30";"0.00";"2.00";"0.00";"5.66"
2015;2;13;13/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"13.40";"27.00";"13.40";"81.00";"35.00";"62.00";"9.30";"5.60";"3.00";"10.00";"5.46"
2015;2;13;13/02/15;"Sarco";-66,175556;-17,384167;2587;"0.80";"30.00";"15.00";"72.00";"36.00";"53.00";"0.00";"0.00";"0.00";"0.00";"6.08"
2015;2;14;14/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.00";"14.40";"88.00";"53.00";"72.00";"9.30";"0.00";"15.00";"0.00";"4.46"
2015;2;14;14/02/15;"Sarco";-66,175556;-17,384167;2587;"0.30";"23.00";"16.00";"73.00";"58.00";"67.00";"3.70";"0.00";"6.00";"0.00";"3.84"
2015;2;15;15/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.60";"27.50";"13.30";"77.00";"47.00";"58.00";"9.30";"5.60";"9.00";"15.00";"5.58"
2015;2;15;15/02/15;"Sarco";-66,175556;-17,384167;2587;"4.00";"30.00";"16.00";"74.00";"34.00";"53.00";"0.00";"0.00";"0.00";"0.00";"5.92"
2015;2;16;16/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"5.20";"28.10";"14.60";"73.00";"38.00";"60.00";"25.90";"9.30";"8.00";"2.00";"5.57"
2015;2;16;16/02/15;"Sarco";-66,175556;-17,384167;2587;"9.00";"30.00";"16.00";"68.00";"32.00";"56.00";"7.40";"0.00";"6.00";"0.00";"5.91"
2015;2;17;17/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"22.50";"11.40";"89.00";"45.00";"66.00";"5.60";"0.00";"6.00";"0.00";"4.47"
2015;2;17;17/02/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.50";"13.00";"78.00";"46.00";"58.00";"0.00";"0.00";"0.00";"0.00";"4.79"
2015;2;18;18/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.20";"10.90";"68.00";"28.00";"42.00";"9.30";"0.00";"12.00";"0.00";"6.50"
2015;2;18;18/02/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"32.00";"14.00";"69.00";"27.00";"48.00";"3.70";"0.00";"14.00";"0.00";"6.68"
2015;2;19;19/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.40";"9.70";"68.00";"16.00";"37.00";"16.70";"0.00";"12.00";"0.00";"6.38"
2015;2;19;19/02/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"32.00";"14.50";"53.00";"27.00";"36.00";"3.70";"0.00";"14.00";"0.00";"6.61"
2015;2;20;20/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.20";"24.90";"14.10";"77.00";"39.00";"62.00";"22.20";"5.60";"1.00";"14.00";"4.71"
2015;2;20;20/02/15;"Sarco";-66,175556;-17,384167;2587;"1.50";"27.00";"17.00";"75.00";"41.00";"63.00";"3.70";"0.00";"14.00";"0.00";"4.83"
2015;2;21;21/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.00";"11.00";"82.00";"46.00";"59.00";"18.50";"0.00";"7.00";"0.00";"5.39"
2015;2;21;21/02/15;"Sarco";-66,175556;-17,384167;2587;"1.00";"27.00";"14.00";"67.00";"50.00";"57.00";"0.00";"0.00";"0.00";"0.00";"5.29"
2015;2;22;22/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.70";"23.40";"14.80";"76.00";"51.00";"67.00";"22.20";"5.60";"13.00";"14.00";"4.14"
2015;2;22;22/02/15;"Sarco";-66,175556;-17,384167;2587;"7.20";"24.00";"15.00";"74.00";"50.00";"58.00";"0.00";"0.00";"0.00";"0.00";"4.28"
2015;2;23;23/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"10.60";"18.00";"13.40";"94.00";"90.00";"92.00";"9.30";"5.60";"16.00";"14.00";"2.74"
2015;2;23;23/02/15;"Sarco";-66,175556;-17,384167;2587;"20.00";"16.00";"15.00";"84.00";"72.00";"78.00";"0.00";"0.00";"0.00";"0.00";"1.27"
2015;2;24;24/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.70";"13.40";"73.00";"37.00";"49.00";"7.40";"5.60";"6.00";"11.00";"5.25"
2015;2;24;24/02/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"14.00";"80.00";"29.00";"49.00";"15.80";"0.00";"6.00";"0.00";"5.53"
2015;2;25;25/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.50";"10.30";"61.00";"30.00";"42.00";"13.00";"0.00";"5.00";"0.00";"6.03"
2015;2;25;25/02/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"14.00";"74.00";"32.00";"47.00";"9.30";"0.00";"6.00";"0.00";"5.78"
2015;2;26;26/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"26.50";"29.10";"12.30";"80.00";"34.00";"52.00";"7.40";"0.00";"16.00";"0.00";"5.98"
2015;2;26;26/02/15;"Sarco";-66,175556;-17,384167;2587;"19.50";"30.00";"14.00";"73.00";"33.00";"47.00";"3.70";"0.00";"2.00";"0.00";"6.03"
2015;2;27;27/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.00";"23.90";"10.60";"94.00";"53.00";"67.00";"11.10";"0.00";"14.00";"0.00";"4.83"
2015;2;27;27/02/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"12.00";"77.00";"42.00";"56.00";"15.80";"0.00";"14.00";"0.00";"5.20"
2015;2;28;28/02/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.40";"23.60";"13.50";"87.00";"52.00";"67.00";"25.90";"0.00";"16.00";"0.00";"4.35"
2015;2;28;28/02/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.00";"11.00";"67.00";"49.00";"59.00";"15.80";"0.00";"2.00";"0.00";"5.05"
2015;3;1;01/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.00";"11.20";"83.00";"40.00";"56.00";"14.80";"0.00";"5.00";"0.00";"5.51"
2015;3;1;01/03/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"13.00";"69.00";"34.00";"47.00";"3.70";"0.00";"2.00";"0.00";"5.83"
2015;3;2;02/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.00";"14.50";"55.00";"42.00";"49.00";"16.70";"0.00";"6.00";"0.00";"4.84"
2015;3;2;02/03/15;"Sarco";-66,175556;-17,384167;2587;"0.80";"29.00";"15.00";"66.00";"42.00";"53.00";"15.80";"0.00";"2.00";"0.00";"5.58"
2015;3;3;03/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.20";"11.40";"84.00";"32.00";"53.00";"9.30";"0.00";"12.00";"0.00";"6.01"
2015;3;3;03/03/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"13.00";"72.00";"32.00";"49.00";"0.00";"0.00";"0.00";"0.00";"6.06"
2015;3;4;04/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"23.50";"14.60";"72.00";"49.00";"57.00";"7.40";"0.00";"14.00";"0.00";"4.10"
2015;3;4;04/03/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.00";"16.00";"70.00";"49.00";"58.00";"15.80";"0.00";"2.00";"0.00";"3.98"
2015;3;5;05/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"6.50";"18.60";"13.80";"87.00";"70.00";"78.00";"5.60";"0.00";"14.00";"0.00";"2.77"
2015;3;5;05/03/15;"Sarco";-66,175556;-17,384167;2587;"1.20";"18.00";"16.00";"75.00";"69.00";"71.00";"9.30";"0.00";"14.00";"0.00";"1.83"
2015;3;6;06/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"23.10";"13.00";"78.00";"54.00";"65.00";"14.80";"0.00";"4.00";"0.00";"4.22"
2015;3;6;06/03/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"23.00";"14.00";"70.00";"42.00";"57.00";"15.80";"0.00";"14.00";"0.00";"4.03"
2015;3;7;07/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.30";"12.20";"78.00";"47.00";"62.00";"9.30";"0.00";"6.00";"0.00";"5.14"
2015;3;7;07/03/15;"Sarco";-66,175556;-17,384167;2587;"5.00";"27.00";"13.00";"76.00";"56.00";"69.00";"0.00";"0.00";"0.00";"0.00";"5.22"
2015;3;8;08/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.80";"26.20";"14.60";"78.00";"41.00";"58.00";"11.10";"0.00";"7.00";"0.00";"4.79"
2015;3;8;08/03/15;"Sarco";-66,175556;-17,384167;2587;"2.10";"26.00";"15.00";"79.00";"44.00";"58.00";"3.70";"0.00";"2.00";"0.00";"4.68"
2015;3;9;09/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.70";"25.70";"13.80";"83.00";"41.00";"65.00";"7.40";"0.00";"16.00";"0.00";"4.75"
2015;3;9;09/03/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.00";"15.00";"74.00";"55.00";"66.00";"15.80";"0.00";"2.00";"0.00";"4.39"
2015;3;10;10/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.90";"11.90";"96.00";"34.00";"59.00";"11.10";"0.00";"3.00";"0.00";"5.52"
2015;3;10;10/03/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"14.00";"71.00";"41.00";"54.00";"0.00";"0.00";"0.00";"0.00";"5.57"
2015;3;11;11/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.30";"11.90";"73.00";"30.00";"47.00";"11.10";"0.00";"9.00";"0.00";"5.84"
2015;3;11;11/03/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"15.00";"70.00";"31.00";"44.00";"15.80";"0.00";"2.00";"0.00";"5.69"
2015;3;12;12/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.20";"13.20";"58.00";"31.00";"43.00";"18.50";"0.00";"5.00";"0.00";"5.92"
2015;3;12;12/03/15;"Sarco";-66,175556;-17,384167;2587;"0.00";"31.00";"18.00";"67.00";"33.00";"47.00";"15.80";"0.00";"14.00";"0.00";"5.54"
2015;3;13;13/03/15;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"31.00";"13.00";"75.00";"29.00";"48.00";"22.20";"0.00";"4.00";"0.00";"6.11"
