"gestion";"mes";"dia";"Fecha";"estacion";"longitud";"latitud";"altura";"Precipitacion";"Temperatura_Maxima";"Temperatura_Minima";"Humedad_Relativa_Maxima";"Humedad_Relativa_Minima";"Humedad_Relativa_Media";"Velocidad_de_Viento_Maxima";"Velocidad_de_Viento_Minima";"Direccion_de_Viento_Maxima";"Direccion_de_Viento_Minima";"eTo"
2005;1;6;06/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.20";"11.80";"62.00";"30.00";"42.00";"14.80";"0.00";"6.00";"0.00";"6.44"
2005;1;6;06/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.80";"12.60";"43.00";"25.00";"33.00";"3.70";"0.00";"10.00";"0.00";"6.52"
2005;1;7;07/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.40";"13.20";"78.00";"42.00";"57.00";"14.80";"0.00";"2.00";"0.00";"5.22"
2005;1;7;07/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.00";"13.60";"70.00";"39.00";"54.00";"3.70";"3.70";"2.00";"2.00";"5.62"
2005;1;8;08/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.30";"13.70";"70.00";"39.00";"51.00";"11.10";"0.00";"2.00";"0.00";"5.69"
2005;1;8;08/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"15.00";"60.00";"36.00";"48.00";"3.70";"0.00";"16.00";"0.00";"5.71"
2005;1;9;09/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.10";"24.60";"14.30";"78.00";"47.00";"63.00";"11.10";"5.60";"12.00";"8.00";"4.81"
2005;1;9;09/01/05;"Sarco";-66,175556;-17,384167;2587;"3.30";"27.40";"15.00";"62.00";"33.00";"49.00";"0.00";"0.00";"0.00";"0.00";"5.53"
2005;1;10;10/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"9.40";"24.50";"13.10";"79.00";"42.00";"56.00";"14.80";"0.00";"16.00";"0.00";"4.97"
2005;1;10;10/01/05;"Sarco";-66,175556;-17,384167;2587;"22.90";"24.40";"13.80";"74.00";"43.00";"59.00";"0.00";"0.00";"0.00";"0.00";"4.83"
2005;1;11;11/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"5.80";"22.40";"12.70";"96.00";"64.00";"75.00";"9.30";"0.00";"10.00";"0.00";"4.43"
2005;1;11;11/01/05;"Sarco";-66,175556;-17,384167;2587;"4.10";"24.10";"13.10";"87.00";"62.00";"74.00";"3.70";"0.00";"6.00";"0.00";"4.86"
2005;1;12;12/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.50";"25.00";"13.60";"96.00";"52.00";"70.00";"18.50";"0.00";"6.00";"0.00";"5.04"
2005;1;12;12/01/05;"Sarco";-66,175556;-17,384167;2587;"1.50";"26.40";"13.10";"84.00";"48.00";"68.00";"3.70";"0.00";"14.00";"0.00";"5.51"
2005;1;13;13/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"13.80";"23.40";"13.60";"86.00";"60.00";"72.00";"9.30";"0.00";"10.00";"0.00";"4.57"
2005;1;13;13/01/05;"Sarco";-66,175556;-17,384167;2587;"9.10";"23.70";"13.90";"76.00";"52.00";"67.00";"18.50";"0.00";"8.00";"0.00";"4.60"
2005;1;14;14/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.20";"26.30";"14.40";"90.00";"46.00";"67.00";"11.10";"0.00";"10.00";"0.00";"5.29"
2005;1;14;14/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"12.20";"77.00";"35.00";"50.00";"18.50";"0.00";"12.00";"0.00";"6.05"
2005;1;15;15/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"17.70";"24.30";"14.50";"93.00";"47.00";"65.00";"9.30";"0.00";"6.00";"0.00";"4.68"
2005;1;15;15/01/05;"Sarco";-66,175556;-17,384167;2587;"29.50";"26.00";"15.00";"82.00";"34.00";"65.00";"3.70";"0.00";"8.00";"0.00";"5.10"
2005;1;16;16/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.60";"22.00";"11.90";"97.00";"43.00";"61.00";"0.00";"0.00";"0.00";"0.00";"4.43"
2005;1;16;16/01/05;"Sarco";-66,175556;-17,384167;2587;"2.20";"21.10";"12.00";"94.00";"26.00";"56.00";"0.00";"0.00";"0.00";"0.00";"4.16"
2005;1;17;17/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.80";"12.40";"91.00";"37.00";"58.00";"9.30";"0.00";"4.00";"0.00";"5.42"
2005;1;17;17/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.60";"11.70";"77.00";"38.00";"54.00";"5.60";"0.00";"14.00";"0.00";"5.72"
2005;1;18;18/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.40";"11.20";"74.00";"26.00";"45.00";"11.10";"0.00";"14.00";"0.00";"5.72"
2005;1;18;18/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.50";"12.20";"60.00";"24.00";"39.00";"5.60";"0.00";"6.00";"0.00";"6.17"
2005;1;19;19/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.40";"28.40";"10.50";"71.00";"45.00";"56.00";"11.10";"0.00";"8.00";"0.00";"6.31"
2005;1;19;19/01/05;"Sarco";-66,175556;-17,384167;2587;"0.60";"28.90";"11.50";"53.00";"29.00";"44.00";"7.40";"0.00";"6.00";"0.00";"6.35"
2005;1;20;20/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"4.90";"20.60";"13.40";"89.00";"62.00";"75.00";"11.10";"0.00";"14.00";"0.00";"3.74"
2005;1;20;20/01/05;"Sarco";-66,175556;-17,384167;2587;"5.00";"19.60";"13.80";"89.00";"66.00";"81.00";"5.60";"0.00";"14.00";"0.00";"3.33"
2005;1;21;21/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.80";"26.40";"13.60";"65.00";"43.00";"52.00";"7.40";"0.00";"10.00";"0.00";"5.41"
2005;1;21;21/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.80";"13.10";"58.00";"35.00";"47.00";"5.60";"0.00";"14.00";"0.00";"6.14"
2005;1;22;22/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"10.30";"28.00";"14.00";"79.00";"40.00";"64.00";"22.20";"0.00";"6.00";"0.00";"5.80"
2005;1;22;22/01/05;"Sarco";-66,175556;-17,384167;2587;"29.50";"29.00";"16.90";"52.00";"30.00";"40.00";"0.00";"0.00";"0.00";"0.00";"5.67"
2005;1;23;23/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"11.70";"23.40";"12.80";"94.00";"67.00";"77.00";"7.40";"0.00";"10.00";"0.00";"4.67"
2005;1;23;23/01/05;"Sarco";-66,175556;-17,384167;2587;"22.10";"25.00";"13.00";"88.00";"59.00";"71.00";"0.00";"0.00";"0.00";"0.00";"5.09"
2005;1;24;24/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.40";"12.50";"93.00";"52.00";"68.00";"11.10";"0.00";"6.00";"0.00";"5.27"
2005;1;24;24/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.50";"12.00";"87.00";"54.00";"69.00";"0.00";"0.00";"0.00";"0.00";"5.36"
2005;1;25;25/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.70";"24.50";"12.50";"90.00";"48.00";"64.00";"5.60";"0.00";"14.00";"0.00";"5.02"
2005;1;25;25/01/05;"Sarco";-66,175556;-17,384167;2587;"1.10";"25.50";"13.50";"89.00";"48.00";"63.00";"0.00";"0.00";"0.00";"0.00";"5.15"
2005;1;26;26/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"22.40";"13.20";"75.00";"63.00";"68.00";"7.40";"0.00";"2.00";"0.00";"4.30"
2005;1;26;26/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.10";"13.10";"83.00";"57.00";"71.00";"7.40";"0.00";"14.00";"0.00";"5.09"
2005;1;27;27/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.00";"13.90";"89.00";"31.00";"53.00";"18.50";"0.00";"6.00";"0.00";"5.79"
2005;1;27;27/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.30";"14.20";"71.00";"58.00";"64.00";"13.00";"5.60";"12.00";"14.00";"6.40"
2005;1;28;28/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.00";"14.80";"70.00";"41.00";"52.00";"9.30";"0.00";"4.00";"0.00";"5.95"
2005;1;28;28/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"15.20";"63.00";"42.00";"51.00";"7.40";"0.00";"14.00";"0.00";"6.18"
2005;1;29;29/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.70";"14.30";"67.00";"37.00";"49.00";"9.30";"0.00";"6.00";"0.00";"6.49"
2005;1;29;29/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"32.00";"16.00";"63.00";"30.00";"45.00";"0.00";"0.00";"0.00";"0.00";"6.64"
2005;1;30;30/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.00";"11.80";"78.00";"34.00";"49.00";"11.10";"0.00";"10.00";"0.00";"6.29"
2005;1;30;30/01/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.80";"13.00";"63.00";"28.00";"40.00";"0.00";"0.00";"0.00";"0.00";"6.65"
2005;1;31;31/01/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"8.00";"17.50";"12.00";"86.00";"66.00";"78.00";"7.40";"0.00";"6.00";"0.00";"3.03"
2005;1;31;31/01/05;"Sarco";-66,175556;-17,384167;2587;"10.60";"17.00";"11.40";"93.00";"72.00";"85.00";"3.70";"0.00";"14.00";"0.00";"3.00"
2005;2;1;01/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.20";"21.20";"11.70";"92.00";"60.00";"78.00";"11.10";"0.00";"12.00";"0.00";"4.18"
2005;2;1;01/02/05;"Sarco";-66,175556;-17,384167;2587;"11.40";"21.20";"12.00";"78.00";"55.00";"63.00";"9.30";"0.00";"6.00";"0.00";"4.13"
2005;2;2;02/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.00";"12.20";"94.00";"60.00";"74.00";"14.80";"0.00";"14.00";"0.00";"4.88"
2005;2;2;02/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.00";"12.90";"92.00";"52.00";"67.00";"15.80";"3.70";"14.00";"16.00";"4.78"
2005;2;3;03/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.70";"13.80";"93.00";"49.00";"65.00";"7.40";"0.00";"8.00";"0.00";"5.40"
2005;2;3;03/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.10";"13.80";"86.00";"32.00";"55.00";"3.70";"0.00";"6.00";"0.00";"6.07"
2005;2;4;04/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.70";"27.80";"14.80";"73.00";"43.00";"60.00";"7.40";"0.00";"8.00";"0.00";"5.56"
2005;2;4;04/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"15.60";"76.00";"34.00";"54.00";"0.00";"0.00";"0.00";"0.00";"5.50"
2005;2;5;05/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.50";"14.00";"79.00";"34.00";"53.00";"9.30";"0.00";"10.00";"0.00";"5.58"
2005;2;5;05/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.20";"15.00";"63.00";"32.00";"51.00";"0.00";"0.00";"0.00";"0.00";"5.64"
2005;2;6;06/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.70";"27.00";"13.70";"56.00";"45.00";"49.00";"7.40";"5.60";"14.00";"6.00";"5.48"
2005;2;6;06/02/05;"Sarco";-66,175556;-17,384167;2587;"1.00";"29.00";"12.80";"77.00";"32.00";"56.00";"0.00";"0.00";"0.00";"0.00";"6.13"
2005;2;7;07/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.80";"26.20";"14.00";"89.00";"44.00";"63.00";"3.70";"0.00";"14.00";"0.00";"5.20"
2005;2;7;07/02/05;"Sarco";-66,175556;-17,384167;2587;"8.00";"28.00";"14.80";"82.00";"37.00";"56.00";"3.70";"0.00";"8.00";"0.00";"5.60"
2005;2;8;08/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"12.40";"27.60";"14.00";"89.00";"48.00";"64.00";"9.30";"0.00";"2.00";"0.00";"5.59"
2005;2;8;08/02/05;"Sarco";-66,175556;-17,384167;2587;"21.50";"26.00";"14.00";"83.00";"43.00";"57.00";"3.70";"0.00";"10.00";"0.00";"5.14"
2005;2;9;09/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"11.70";"25.00";"12.20";"94.00";"46.00";"69.00";"24.10";"0.00";"6.00";"0.00";"5.10"
2005;2;9;09/02/05;"Sarco";-66,175556;-17,384167;2587;"13.40";"25.60";"12.60";"78.00";"45.00";"59.00";"0.00";"0.00";"0.00";"0.00";"5.21"
2005;2;10;10/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"5.20";"20.80";"12.20";"96.00";"76.00";"85.00";"7.40";"0.00";"14.00";"0.00";"3.94"
2005;2;10;10/02/05;"Sarco";-66,175556;-17,384167;2587;"8.10";"22.40";"12.20";"90.00";"67.00";"77.00";"3.70";"3.70";"14.00";"14.00";"4.39"
2005;2;11;11/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.40";"20.80";"12.40";"97.00";"80.00";"88.00";"0.00";"0.00";"0.00";"0.00";"3.89"
2005;2;11;11/02/05;"Sarco";-66,175556;-17,384167;2587;"2.30";"20.00";"12.60";"93.00";"67.00";"80.00";"3.70";"3.70";"8.00";"8.00";"3.62"
2005;2;12;12/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"4.00";"23.70";"11.40";"98.00";"58.00";"74.00";"9.30";"0.00";"14.00";"0.00";"4.84"
2005;2;12;12/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.00";"12.00";"94.00";"42.00";"63.00";"3.70";"3.70";"8.00";"8.00";"5.10"
2005;2;13;13/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"6.40";"26.20";"13.00";"93.00";"54.00";"69.00";"11.10";"0.00";"10.00";"0.00";"5.29"
2005;2;13;13/02/05;"Sarco";-66,175556;-17,384167;2587;"9.10";"26.10";"12.00";"80.00";"39.00";"57.00";"0.00";"0.00";"0.00";"0.00";"5.39"
2005;2;14;14/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"14.40";"22.30";"12.70";"95.00";"56.00";"69.00";"9.30";"5.60";"14.00";"14.00";"4.25"
2005;2;14;14/02/05;"Sarco";-66,175556;-17,384167;2587;"14.40";"23.40";"12.70";"96.00";"60.00";"77.00";"7.40";"0.00";"16.00";"0.00";"4.56"
2005;2;15;15/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.20";"22.50";"11.60";"96.00";"58.00";"74.00";"0.00";"0.00";"0.00";"0.00";"4.46"
2005;2;15;15/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"22.40";"12.20";"92.00";"48.00";"65.00";"23.20";"3.70";"8.00";"14.00";"4.35"
2005;2;16;16/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"4.80";"25.80";"12.80";"84.00";"45.00";"68.00";"18.50";"0.00";"8.00";"0.00";"5.18"
2005;2;16;16/02/05;"Sarco";-66,175556;-17,384167;2587;"7.90";"25.40";"13.40";"70.00";"52.00";"63.00";"18.50";"0.00";"14.00";"0.00";"4.99"
2005;2;17;17/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"9.10";"19.40";"11.80";"94.00";"70.00";"78.00";"9.30";"0.00";"14.00";"0.00";"3.56"
2005;2;17;17/02/05;"Sarco";-66,175556;-17,384167;2587;"5.50";"21.80";"12.60";"90.00";"56.00";"70.00";"18.50";"3.70";"6.00";"2.00";"4.10"
2005;2;18;18/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"21.70";"12.40";"88.00";"65.00";"74.00";"18.50";"0.00";"6.00";"0.00";"4.10"
2005;2;18;18/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"21.00";"12.80";"78.00";"56.00";"64.00";"3.70";"3.70";"4.00";"4.00";"3.83"
2005;2;19;19/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.20";"21.30";"11.40";"78.00";"59.00";"71.00";"7.40";"0.00";"14.00";"0.00";"4.14"
2005;2;19;19/02/05;"Sarco";-66,175556;-17,384167;2587;"4.80";"22.00";"12.80";"73.00";"55.00";"62.00";"0.00";"0.00";"0.00";"0.00";"4.11"
2005;2;20;20/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.20";"19.80";"12.50";"96.00";"57.00";"76.00";"7.40";"0.00";"14.00";"0.00";"3.52"
2005;2;20;20/02/05;"Sarco";-66,175556;-17,384167;2587;"3.60";"18.40";"12.80";"96.00";"80.00";"86.00";;;;;"3.04"
2005;2;21;21/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.00";"13.20";"93.00";"59.00";"73.00";"14.80";"0.00";"14.00";"0.00";"4.86"
2005;2;21;21/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.20";"13.00";"93.00";"45.00";"71.00";"11.10";"0.00";"6.00";"0.00";"4.94"
2005;2;22;22/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"7.80";"24.00";"12.40";"91.00";"56.00";"68.00";"5.60";"0.00";"2.00";"0.00";"4.69"
2005;2;22;22/02/05;"Sarco";-66,175556;-17,384167;2587;"8.20";"24.80";"13.70";"84.00";"44.00";"67.00";"5.60";"0.00";"6.00";"0.00";"4.72"
2005;2;23;23/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.40";"21.90";"12.80";"95.00";"66.00";"76.00";"9.30";"0.00";"10.00";"0.00";"4.04"
2005;2;23;23/02/05;"Sarco";-66,175556;-17,384167;2587;"2.00";"22.60";"12.50";"92.00";"58.00";"80.00";"5.60";"0.00";"6.00";"0.00";"4.29"
2005;2;24;24/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.40";"21.00";"13.20";"85.00";"48.00";"67.00";"0.00";"0.00";"0.00";"0.00";"3.71"
2005;2;24;24/02/05;"Sarco";-66,175556;-17,384167;2587;"1.80";"21.20";"13.60";"90.00";"65.00";"81.00";"3.70";"0.00";"10.00";"0.00";"3.69"
2005;2;25;25/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.60";"12.60";"91.00";"52.00";"65.00";"11.10";"0.00";"14.00";"0.00";"5.31"
2005;2;25;25/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.00";"13.60";"85.00";"43.00";"59.00";"9.30";"0.00";"6.00";"0.00";"5.30"
2005;2;26;26/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.90";"26.80";"13.80";"86.00";"44.00";"69.00";"14.80";"7.40";"6.00";"14.00";"5.20"
2005;2;26;26/02/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.80";"15.00";"61.00";"33.00";"42.00";"0.00";"0.00";"0.00";"0.00";"5.31"
2005;2;27;27/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.50";"12.20";"92.00";"42.00";"60.00";"0.00";"0.00";"0.00";"0.00";"5.56"
2005;2;27;27/02/05;"Sarco";-66,175556;-17,384167;2587;"0.60";"29.20";"13.50";"82.00";"33.00";"54.00";"0.00";"0.00";"0.00";"0.00";"5.86"
2005;2;28;28/02/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.30";"27.00";"13.00";"77.00";"48.00";"58.00";"18.50";"0.00";"6.00";"0.00";"5.33"
2005;2;28;28/02/05;"Sarco";-66,175556;-17,384167;2587;"2.40";"27.20";"13.80";"78.00";"38.00";"53.00";"14.80";"0.00";"6.00";"0.00";"5.28"
2005;3;1;01/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.30";"26.40";"14.40";"79.00";"48.00";"59.00";"13.00";"0.00";"14.00";"0.00";"4.97"
2005;3;1;01/03/05;"Sarco";-66,175556;-17,384167;2587;"0.80";"26.80";"15.40";"64.00";"37.00";"54.00";"11.10";"3.70";"2.00";"2.00";"4.94"
2005;3;2;02/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.00";"14.20";"84.00";"47.00";"60.00";"11.10";"0.00";"6.00";"0.00";"5.15"
2005;3;2;02/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.10";"14.40";"90.00";"39.00";"60.00";"3.70";"0.00";"10.00";"0.00";"5.15"
2005;3;3;03/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.80";"14.40";"73.00";"40.00";"52.00";"18.50";"5.60";"4.00";"12.00";"5.05"
2005;3;3;03/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"14.60";"63.00";"32.00";"48.00";"9.30";"0.00";"10.00";"0.00";"5.35"
2005;3;4;04/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.20";"9.40";"74.00";"36.00";"52.00";"11.10";"0.00";"12.00";"0.00";"5.91"
2005;3;4;04/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"11.00";"62.00";"27.00";"43.00";"5.60";"5.60";"8.00";"8.00";"5.98"
2005;3;5;05/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.30";"9.40";"76.00";"27.00";"47.00";"11.10";"0.00";"4.00";"0.00";"5.92"
2005;3;5;05/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"12.00";"67.00";"40.00";"49.00";"0.00";"0.00";"0.00";"0.00";"6.12"
2005;3;6;06/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.70";"10.80";"69.00";"37.00";"49.00";"11.10";"0.00";"12.00";"0.00";"6.13"
2005;3;6;06/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"31.20";"13.00";"57.00";"31.00";"44.00";"0.00";"0.00";"0.00";"0.00";"6.31"
2005;3;7;07/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"32.60";"11.40";"78.00";"29.00";"47.00";"7.40";"0.00";"6.00";"0.00";"6.77"
2005;3;7;07/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"33.60";"13.70";"66.00";"25.00";"44.00";"3.70";"0.00";"6.00";"0.00";"6.83"
2005;3;8;08/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"32.50";"11.20";"70.00";"30.00";"44.00";"18.50";"0.00";"4.00";"0.00";"6.74"
2005;3;8;08/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"33.80";"13.60";"63.00";"23.00";"41.00";"5.60";"3.70";"6.00";"8.00";"6.87"
2005;3;9;09/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.40";"15.00";"82.00";"43.00";"61.00";"5.60";"0.00";"10.00";"0.00";"4.50"
2005;3;9;09/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"16.20";"68.00";"40.00";"50.00";"5.60";"1.90";"6.00";"14.00";"4.47"
2005;3;10;10/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.50";"15.40";"73.00";"46.00";"58.00";"37.10";"0.00";"6.00";"0.00";"4.99"
2005;3;10;10/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.80";"16.00";"71.00";"39.00";"55.00";"27.80";"1.90";"10.00";"10.00";"4.99"
2005;3;11;11/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.50";"12.20";"78.00";"31.00";"49.00";"13.00";"0.00";"2.00";"0.00";"5.86"
2005;3;11;11/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.00";"14.20";"66.00";"22.00";"45.00";"13.00";"0.00";"6.00";"0.00";"5.53"
2005;3;12;12/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"29.60";"14.60";"69.00";"34.00";"51.00";"7.40";"0.00";"12.00";"0.00";"5.61"
2005;3;12;12/03/05;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"14.80";"62.00";"35.00";"44.00";"0.00";"0.00";"0.00";"0.00";"5.69"
2005;3;13;13/03/05;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.50";"14.20";"81.00";"38.00";"57.00";"14.80";"0.00";"4.00";"0.00";"5.36"
